,pais,Participación,conteo
Lugar origen,Argentina,0.58%,3.0
,Bolivia,5.05%,26.0
,Brazil,1.55%,8.0
,Chile,2.72%,14.0
,Colombia,22.52%,116.0
,Ecuador,5.24%,27.0
,Guatemala,0.58%,3.0
,Mexico,42.91%,221.0
,Nicaragua,0.19%,1.0
,Paraguay,0.19%,1.0
,Peru,16.50%,85.0
,United States,0.19%,1.0
,Venezuela,1.75%,9.0
