,pais,Participación,conteo
Lugar origen,Argentina,4.26%,70.0
,Bolivia,3.16%,52.0
,Brazil,3.83%,63.0
,Chile,4.01%,66.0
,Colombia,16.12%,265.0
,Cuba,0.12%,2.0
,Ecuador,4.08%,67.0
,Guatemala,2.31%,38.0
,Honduras,0.24%,4.0
,Mexico,35.89%,590.0
,Nicaragua,0.06%,1.0
,Panama,0.06%,1.0
,Paraguay,0.06%,1.0
,Peru,22.02%,362.0
,United States,2.86%,47.0
,Venezuela,0.91%,15.0
